20725_binarized;20728_binarized;20727_binarized;23207_binarized;22662_binarized;22383_binarized,87
23202_binarized;22411_binarized;23199_binarized;23203_binarized,82
20725_binarized;23209_binarized;23199_binarized;23208_binarized;23206_binarized,79
20725_binarized;22382_binarized;20727_binarized;22383_binarized;23208_binarized;20728_binarized,90
23203_binarized;20725_binarized;23206_binarized;20726_binarized;23209_binarized,80
22382_binarized;20728_binarized;20727_binarized;23206_binarized;23208_binarized;20725_binarized,85
22699_binarized;22698_binarized;23170_binarized;23171_binarized;23172_binarized;22423_binarized;22697_binarized,81
20725_binarized;23209_binarized;20728_binarized;20727_binarized;23206_binarized;23207_binarized;22383_binarized,79
22697_binarized;22698_binarized;23175_binarized;22699_binarized,99
20725_binarized;23206_binarized;23208_binarized;22662_binarized;22382_binarized,79
22382_binarized;22383_binarized;23206_binarized;22662_binarized;20725_binarized,92
20728_binarized;23207_binarized;20726_binarized;22662_binarized;22383_binarized,82
22382_binarized;23206_binarized;23202_binarized;20725_binarized,85
23206_binarized;23202_binarized;20726_binarized;20725_binarized,79
20725_binarized;20727_binarized;22384_binarized;20726_binarized;23208_binarized;22383_binarized,80
23245_binarized;23173_binarized;23175_binarized;23174_binarized,86
22382_binarized;20728_binarized;20727_binarized;22384_binarized;23206_binarized;23207_binarized;20725_binarized,87
20728_binarized;20727_binarized;22383_binarized;22662_binarized;22382_binarized,98
22382_binarized;20728_binarized;22384_binarized;22383_binarized;22662_binarized;20727_binarized,90
22423_binarized;22699_binarized;22698_binarized;23171_binarized;22697_binarized;23170_binarized,90
22423_binarized;22697_binarized;23170_binarized;23171_binarized;22699_binarized;22698_binarized,90
23203_binarized;20725_binarized;20728_binarized;23209_binarized,114
23209_binarized;22382_binarized;22383_binarized;23206_binarized;23207_binarized;20727_binarized,85
20728_binarized;22383_binarized;20726_binarized;22662_binarized;20725_binarized;22382_binarized,88
22382_binarized;20728_binarized;22384_binarized;23207_binarized;22662_binarized;20725_binarized,89
20725_binarized;22382_binarized;20727_binarized;22384_binarized;23207_binarized;22662_binarized;20728_binarized,84
22382_binarized;20728_binarized;20727_binarized;22384_binarized;22383_binarized;23206_binarized;20725_binarized,87
20727_binarized;22384_binarized;22383_binarized;23206_binarized;20725_binarized,107
20725_binarized;23209_binarized;22382_binarized;22383_binarized;23207_binarized;20727_binarized,91
23170_binarized;23175_binarized;23171_binarized;23174_binarized;23173_binarized,79
20725_binarized;22382_binarized;22384_binarized;23206_binarized;23207_binarized;20727_binarized,92
23581_binarized;23582_binarized;23203_binarized,101
20725_binarized;20728_binarized;22384_binarized;22383_binarized;23206_binarized;20726_binarized;22382_binarized,79
23209_binarized;23202_binarized;23200_binarized;23199_binarized,80
22699_binarized;23171_binarized;23172_binarized;22697_binarized;22698_binarized;23170_binarized,88
23209_binarized;22382_binarized;23207_binarized;20726_binarized;20725_binarized,90
20725_binarized;20727_binarized;22384_binarized;22383_binarized;23206_binarized;23208_binarized;20728_binarized,81
20725_binarized;22382_binarized;23206_binarized;23207_binarized;20727_binarized,106
20725_binarized;23209_binarized;22384_binarized;23206_binarized;23207_binarized;20728_binarized,85
23209_binarized;20728_binarized;20727_binarized;22384_binarized;20726_binarized;20725_binarized,88
23209_binarized;22382_binarized;20727_binarized;22384_binarized;23207_binarized;20725_binarized;20728_binarized,85
20725_binarized;23209_binarized;22384_binarized;23202_binarized;23203_binarized,81
22699_binarized;22697_binarized;23170_binarized;23174_binarized;23171_binarized,79
20725_binarized;20728_binarized;20727_binarized;20726_binarized;23208_binarized;22383_binarized,83
20725_binarized;23209_binarized;22382_binarized;22384_binarized;20726_binarized;20728_binarized,89
20725_binarized;22382_binarized;22383_binarized;23207_binarized;20726_binarized;20728_binarized,88
23203_binarized;22382_binarized;20728_binarized;23206_binarized;20725_binarized,81
23203_binarized;22382_binarized;20727_binarized;23206_binarized;23209_binarized,81
23203_binarized;20725_binarized;22383_binarized;23208_binarized;23209_binarized,80
20727_binarized;23199_binarized;23208_binarized;23206_binarized,83
22699_binarized;22697_binarized;23174_binarized;23173_binarized,94
23209_binarized;22382_binarized;20727_binarized;22383_binarized;22662_binarized;20725_binarized,84
22699_binarized;22697_binarized;23171_binarized;23170_binarized,110
20727_binarized;22384_binarized;22383_binarized;23207_binarized;22662_binarized;20725_binarized,85
20725_binarized;22382_binarized;20727_binarized;23207_binarized;23208_binarized;23206_binarized,85
23209_binarized;20728_binarized;22383_binarized;23206_binarized;23208_binarized;20725_binarized,82
20725_binarized;22383_binarized;23206_binarized;23207_binarized;22662_binarized;22382_binarized,82
23203_binarized;23207_binarized;23208_binarized;23209_binarized,88
23209_binarized;22384_binarized;22383_binarized;22662_binarized;20725_binarized,87
23209_binarized;22382_binarized;20728_binarized;20727_binarized;20726_binarized;20725_binarized,89
20725_binarized;23209_binarized;22382_binarized;23207_binarized;22662_binarized;20728_binarized,81
22382_binarized;20727_binarized;22384_binarized;22383_binarized;23208_binarized;20725_binarized,85
22382_binarized;20728_binarized;22384_binarized;22383_binarized;23206_binarized;20727_binarized,91
22382_binarized;22384_binarized;22383_binarized;23207_binarized;22662_binarized;20725_binarized,88
20725_binarized;22384_binarized;22383_binarized;20726_binarized;22662_binarized;20728_binarized,82
23170_binarized;23171_binarized;23174_binarized;22699_binarized,81
22384_binarized;23207_binarized;22662_binarized;22383_binarized,94
22382_binarized;20727_binarized;22384_binarized;23207_binarized;20728_binarized,110
20725_binarized;22382_binarized;20728_binarized;22383_binarized;23207_binarized;22662_binarized;22384_binarized,85
22382_binarized;20727_binarized;23206_binarized;23207_binarized;23208_binarized;20725_binarized,85
20725_binarized;20728_binarized;20727_binarized;22384_binarized;23207_binarized;22662_binarized;22382_binarized,84
20725_binarized;20727_binarized;22384_binarized;23207_binarized;22662_binarized;22383_binarized,85
22382_binarized;22383_binarized;23202_binarized;20725_binarized,85
22699_binarized;22698_binarized;23171_binarized;22697_binarized,101
20725_binarized;22382_binarized;22384_binarized;23207_binarized;22662_binarized;20728_binarized,89
22423_binarized;22697_binarized;22698_binarized;23174_binarized;23173_binarized,83
20725_binarized;22382_binarized;20728_binarized;22384_binarized;23206_binarized;23207_binarized;22383_binarized,83
23201_binarized;23206_binarized;23202_binarized;23199_binarized,79
23209_binarized;23202_binarized;21931_binarized;23203_binarized,79
23209_binarized;20728_binarized;20727_binarized;22384_binarized;20725_binarized,111
23209_binarized;23206_binarized;23207_binarized;23199_binarized;23203_binarized,79
22423_binarized;22697_binarized;22698_binarized;23175_binarized;23174_binarized;22699_binarized,83
20725_binarized;22382_binarized;23207_binarized;20726_binarized;20727_binarized,100
23203_binarized;23206_binarized;21931_binarized;23199_binarized,79
20727_binarized;22384_binarized;22383_binarized;22662_binarized;22382_binarized,97
20728_binarized;20727_binarized;22384_binarized;22383_binarized;23208_binarized;22382_binarized,85
22382_binarized;20728_binarized;20727_binarized;22662_binarized;22384_binarized,95
23203_binarized;23206_binarized;23202_binarized;23208_binarized;23209_binarized,87
22423_binarized;22699_binarized;23170_binarized;23171_binarized;23172_binarized;22697_binarized,83
22423_binarized;22699_binarized;23172_binarized;22697_binarized;22698_binarized;23170_binarized,83
23203_binarized;23209_binarized;20728_binarized;23202_binarized;20725_binarized,82
22382_binarized;20728_binarized;22386_binarized;20725_binarized,86
22382_binarized;22384_binarized;22383_binarized;23206_binarized;23207_binarized;20725_binarized;20728_binarized,83
23203_binarized;20725_binarized;20727_binarized;22383_binarized;23209_binarized,87
23202_binarized;21931_binarized;23200_binarized;23203_binarized,81
23203_binarized;20728_binarized;20726_binarized;20725_binarized,85
20727_binarized;22384_binarized;23344_binarized;20725_binarized,90
20728_binarized;20727_binarized;22383_binarized;23207_binarized;23208_binarized;22384_binarized,81
22423_binarized;22699_binarized;22697_binarized;22698_binarized;23170_binarized;23171_binarized,90
22423_binarized;22697_binarized;22698_binarized;22699_binarized,169
22698_binarized;23170_binarized;23171_binarized;23172_binarized;22423_binarized;22699_binarized,82
22382_binarized;23206_binarized;23207_binarized;23208_binarized;20727_binarized,91
23173_binarized;23175_binarized;23174_binarized;22423_binarized,110
23203_binarized;23207_binarized;22386_binarized;23209_binarized,85
20725_binarized;22382_binarized;22384_binarized;22383_binarized;23206_binarized;20726_binarized;20728_binarized,79
20725_binarized;20726_binarized;22386_binarized;22384_binarized,86
22423_binarized;22699_binarized;22697_binarized;23170_binarized;23172_binarized;22698_binarized;23171_binarized,81
20725_binarized;21930_binarized;20727_binarized,94
22382_binarized;20728_binarized;22383_binarized;20726_binarized;20725_binarized,113
22423_binarized;23170_binarized;23171_binarized;23172_binarized;22699_binarized,85
23209_binarized;22382_binarized;20728_binarized;22384_binarized;20726_binarized;22383_binarized,86
23203_binarized;20725_binarized;23206_binarized;23208_binarized;23209_binarized,88
22382_binarized;20727_binarized;23206_binarized;20725_binarized,123
23209_binarized;22382_binarized;20727_binarized;22384_binarized;22383_binarized;20725_binarized,95
20728_binarized;22383_binarized;23208_binarized;22662_binarized;22382_binarized,83
22384_binarized;23207_binarized;20726_binarized;22662_binarized;22382_binarized,81
20725_binarized;22382_binarized;20727_binarized;23206_binarized;23208_binarized;23207_binarized,85
20725_binarized;22382_binarized;20728_binarized;22384_binarized;22383_binarized;23206_binarized;23207_binarized;20727_binarized,79
23209_binarized;20727_binarized;22384_binarized;22662_binarized;22382_binarized,86
20725_binarized;22382_binarized;20727_binarized;23206_binarized;23208_binarized;20728_binarized,85
23209_binarized;22382_binarized;22383_binarized;23207_binarized;23208_binarized;20727_binarized,79
22382_binarized;20727_binarized;22384_binarized;23206_binarized;20726_binarized;20725_binarized,85
20725_binarized;20727_binarized;22384_binarized;22383_binarized;23206_binarized;20726_binarized;20728_binarized,79
22698_binarized;23170_binarized;22699_binarized,105
20727_binarized;22383_binarized;23207_binarized;20726_binarized;22662_binarized;20725_binarized,79
20725_binarized;23209_binarized;21931_binarized;22383_binarized,83
20725_binarized;23209_binarized;20727_binarized;22384_binarized;22383_binarized;23207_binarized;22382_binarized,80
20725_binarized;23209_binarized;20728_binarized;20727_binarized;23208_binarized;23206_binarized,82
23209_binarized;20728_binarized;23206_binarized;23207_binarized;23208_binarized;20725_binarized,82
22382_binarized;22384_binarized;23207_binarized;20726_binarized;20725_binarized,95
20725_binarized;23209_binarized;22382_binarized;23206_binarized;23207_binarized;20727_binarized,89
23209_binarized;23206_binarized;23202_binarized;23208_binarized;23203_binarized,87
22382_binarized;22384_binarized;22383_binarized;23206_binarized;20728_binarized,99
23200_binarized;20712_binarized;23199_binarized,85
22423_binarized;22697_binarized;22698_binarized;23171_binarized;22699_binarized,93
20725_binarized;22383_binarized;23199_binarized;23206_binarized,96
20725_binarized;23209_binarized;22383_binarized;23207_binarized;20726_binarized;22382_binarized,79
20727_binarized;22384_binarized;22383_binarized;23207_binarized;22662_binarized;22382_binarized,85
22699_binarized;22698_binarized;23170_binarized;23172_binarized;22697_binarized;23171_binarized,88
23173_binarized;23172_binarized;23171_binarized,79
22383_binarized;23199_binarized;21931_binarized;23206_binarized,84
23209_binarized;22382_binarized;20727_binarized;20726_binarized;20725_binarized,101
20728_binarized;22384_binarized;23207_binarized;22662_binarized;20725_binarized;20727_binarized,86
22423_binarized;22697_binarized;23173_binarized;23175_binarized;22698_binarized,86
20727_binarized;22384_binarized;23206_binarized;22662_binarized;22382_binarized,81
20728_binarized;20727_binarized;22383_binarized;23207_binarized;20725_binarized,109
22423_binarized;22699_binarized;22698_binarized;23172_binarized;23170_binarized,84
23209_binarized;22382_binarized;23207_binarized;22662_binarized;22383_binarized,86
22423_binarized;22698_binarized;23170_binarized;23171_binarized;22699_binarized,91
20725_binarized;23209_binarized;22384_binarized;22383_binarized;23207_binarized;20728_binarized,88
23245_binarized;22697_binarized;23170_binarized;22423_binarized,81
22382_binarized;20727_binarized;22384_binarized;22383_binarized;23208_binarized;20728_binarized,85
20728_binarized;20727_binarized;22383_binarized;22662_binarized;20725_binarized,96
20728_binarized;20727_binarized;22384_binarized;23208_binarized;20725_binarized;22383_binarized,91
22423_binarized;22699_binarized;23170_binarized;23172_binarized;23171_binarized,85
22423_binarized;22697_binarized;23170_binarized;23172_binarized;22698_binarized;23171_binarized,82
23203_binarized;23209_binarized;22382_binarized;22383_binarized;20725_binarized,89
23203_binarized;20725_binarized;23202_binarized;23199_binarized;23209_binarized,83
23206_binarized;23207_binarized;20726_binarized;22662_binarized;22382_binarized,79
22382_binarized;20727_binarized;22662_binarized;20725_binarized,114
22382_binarized;22384_binarized;23207_binarized;22662_binarized;20728_binarized;22383_binarized,87
22423_binarized;22699_binarized;22697_binarized;23170_binarized;23171_binarized,97
20728_binarized;22384_binarized;20726_binarized;22662_binarized;20725_binarized,89
22382_binarized;23206_binarized;20726_binarized;22662_binarized;22383_binarized,83
20725_binarized;20727_binarized;22383_binarized;23207_binarized;23208_binarized;20728_binarized,85
23209_binarized;22383_binarized;23206_binarized;23208_binarized;20725_binarized,92
23209_binarized;22382_binarized;22384_binarized;22383_binarized;20728_binarized,103
22698_binarized;23173_binarized;23175_binarized;22423_binarized;22699_binarized,85
20725_binarized;22382_binarized;22384_binarized;23207_binarized;20726_binarized;20727_binarized,89
20725_binarized;20727_binarized;22384_binarized;23207_binarized;23208_binarized;20728_binarized,84
22699_binarized;22697_binarized;22698_binarized;23170_binarized;23171_binarized;23172_binarized,88
23209_binarized;23206_binarized;23207_binarized;22662_binarized;22382_binarized,80
20725_binarized;23209_binarized;20728_binarized;20727_binarized;22383_binarized;23206_binarized;22382_binarized,83
22697_binarized;22698_binarized;23172_binarized;23170_binarized;23171_binarized,90
20725_binarized;23209_binarized;20728_binarized;23206_binarized;20726_binarized;22382_binarized,86
23209_binarized;20728_binarized;20727_binarized;22384_binarized;23208_binarized;20725_binarized,83
23203_binarized;20725_binarized;22384_binarized;23202_binarized;23209_binarized,81
22382_binarized;20727_binarized;22384_binarized;23206_binarized;23208_binarized;20728_binarized,80
20728_binarized;23206_binarized;20726_binarized;20725_binarized,118
20725_binarized;20728_binarized;20727_binarized;22383_binarized;23207_binarized;22662_binarized;22382_binarized;22384_binarized,80
20728_binarized;20727_binarized;22383_binarized;23206_binarized;23208_binarized;20725_binarized;22384_binarized,81
22423_binarized;22697_binarized;23172_binarized;22698_binarized,92
20728_binarized;22384_binarized;20726_binarized;22662_binarized;22383_binarized,85
23209_binarized;20728_binarized;22384_binarized;23206_binarized;20726_binarized;20725_binarized,80
23209_binarized;20728_binarized;20726_binarized;22662_binarized;20725_binarized,83
22423_binarized;22698_binarized;23175_binarized;22699_binarized;22697_binarized,92
20725_binarized;22384_binarized;23207_binarized;22662_binarized;22382_binarized,93
20725_binarized;23209_binarized;22382_binarized;22384_binarized;22383_binarized;20727_binarized,95
20728_binarized;22384_binarized;22383_binarized;23206_binarized;23207_binarized;20725_binarized;20727_binarized,84
20725_binarized;22384_binarized;22383_binarized;22662_binarized;20727_binarized,97
22382_binarized;20727_binarized;22384_binarized;23206_binarized;20725_binarized,104
22382_binarized;22384_binarized;23199_binarized;23206_binarized,86
22423_binarized;22699_binarized;23171_binarized;23172_binarized;22698_binarized;23170_binarized,82
22382_binarized;22384_binarized;23207_binarized;23208_binarized;20725_binarized,87
20725_binarized;22382_binarized;22383_binarized;23207_binarized;20727_binarized,111
20725_binarized;23209_binarized;22383_binarized;23206_binarized;22662_binarized;22382_binarized,80
20727_binarized;22384_binarized;22383_binarized;22662_binarized;20728_binarized,92
22699_binarized;23173_binarized;23170_binarized;23175_binarized;23174_binarized,85
22697_binarized;22698_binarized;23170_binarized;22423_binarized,97
22382_binarized;20728_binarized;20727_binarized;23207_binarized;22662_binarized;22384_binarized,86
20725_binarized;22382_binarized;20727_binarized;23206_binarized;22662_binarized;22383_binarized,83
23209_binarized;22384_binarized;22383_binarized;23206_binarized;20725_binarized,94
22382_binarized;20727_binarized;23206_binarized;23207_binarized;20726_binarized;20725_binarized,86
20728_binarized;22384_binarized;22383_binarized;23207_binarized;20726_binarized;20725_binarized,86
20726_binarized;23199_binarized;23208_binarized;23206_binarized,83
22382_binarized;22384_binarized;22383_binarized;20726_binarized;22662_binarized;20725_binarized;20728_binarized,81
22920_binarized;22919_binarized;22916_binarized,81
22383_binarized;23206_binarized;22662_binarized;20725_binarized,99
20725_binarized;22382_binarized;23208_binarized;22662_binarized;22383_binarized,86
23209_binarized;23199_binarized;23200_binarized;23203_binarized,91
23209_binarized;22382_binarized;20727_binarized;23208_binarized;20725_binarized,94
22382_binarized;20727_binarized;22384_binarized;23207_binarized;20725_binarized,110
22699_binarized;22698_binarized;23173_binarized;23170_binarized;22697_binarized,79
23203_binarized;22383_binarized;23206_binarized;23209_binarized,98
22382_binarized;20728_binarized;22384_binarized;20726_binarized;23208_binarized;20725_binarized,82
22423_binarized;23245_binarized;22697_binarized;23170_binarized;22699_binarized,80
20725_binarized;22382_binarized;22383_binarized;23206_binarized;22662_binarized;20727_binarized,83
20728_binarized;20727_binarized;22383_binarized;23206_binarized;20725_binarized,111
20725_binarized;20728_binarized;22384_binarized;23206_binarized;23208_binarized;22383_binarized,87
23209_binarized;22382_binarized;23206_binarized;23199_binarized;20725_binarized,83
22423_binarized;23245_binarized;23173_binarized;23174_binarized;23175_binarized,79
23209_binarized;22384_binarized;23206_binarized;23199_binarized;23203_binarized,84
22423_binarized;22698_binarized;23170_binarized;22697_binarized;23171_binarized,91
23209_binarized;22384_binarized;22383_binarized;23207_binarized;20725_binarized,93
23175_binarized;23171_binarized;23174_binarized;22697_binarized,81
22699_binarized;22697_binarized;23170_binarized;23172_binarized;22698_binarized,90
23209_binarized;20727_binarized;22384_binarized;22662_binarized;20725_binarized,89
23203_binarized;22382_binarized;22386_binarized;23209_binarized,83
22382_binarized;22384_binarized;22383_binarized;20726_binarized;23208_binarized;20725_binarized,79
20725_binarized;23209_binarized;22382_binarized;20728_binarized;22384_binarized;23207_binarized;20727_binarized,85
20725_binarized;22382_binarized;22384_binarized;23206_binarized;22662_binarized;20727_binarized,79
23209_binarized;22382_binarized;23202_binarized;20725_binarized,91
22382_binarized;22383_binarized;23206_binarized;23207_binarized;20725_binarized,99
22382_binarized;20727_binarized;22384_binarized;22383_binarized;20726_binarized;20728_binarized,96
23209_binarized;23201_binarized;22386_binarized;23203_binarized,84
23206_binarized;23208_binarized;23200_binarized;23199_binarized,82
20728_binarized;20727_binarized;22383_binarized;23207_binarized;20726_binarized;22384_binarized,82
23209_binarized;20728_binarized;23202_binarized;23203_binarized,90
22382_binarized;20727_binarized;22384_binarized;22383_binarized;23207_binarized;22662_binarized;20725_binarized;20728_binarized,80
22423_binarized;22699_binarized;23170_binarized;23171_binarized;22697_binarized,97
20727_binarized;22383_binarized;23206_binarized;20726_binarized;20725_binarized,100
22423_binarized;22697_binarized;23170_binarized;23171_binarized;23172_binarized;22699_binarized,83
20728_binarized;22384_binarized;20726_binarized;22662_binarized;22382_binarized,89
20725_binarized;20728_binarized;20727_binarized;23207_binarized;22662_binarized;22382_binarized,90
23209_binarized;22382_binarized;20728_binarized;20727_binarized;23208_binarized;20725_binarized,83
22697_binarized;23173_binarized;23175_binarized;23174_binarized;22698_binarized,83
22423_binarized;22697_binarized;22698_binarized;23171_binarized;23170_binarized,91
22423_binarized;23170_binarized;23174_binarized;23175_binarized,90
22699_binarized;22697_binarized;22698_binarized;23170_binarized;23172_binarized;23171_binarized,88
22423_binarized;22699_binarized;23172_binarized;22698_binarized;23170_binarized,84
22423_binarized;23245_binarized;22698_binarized;22699_binarized;22697_binarized,98
22382_binarized;23208_binarized;22662_binarized;22383_binarized,93
20725_binarized;22382_binarized;20728_binarized;20727_binarized;22383_binarized;20726_binarized;22384_binarized,91
22699_binarized;23172_binarized;22423_binarized,90
22698_binarized;23175_binarized;22697_binarized,102
22382_binarized;20728_binarized;22384_binarized;22383_binarized;20726_binarized;22662_binarized;20725_binarized,81
23203_binarized;22382_binarized;20727_binarized;22384_binarized;20725_binarized,87
22382_binarized;20728_binarized;22384_binarized;22383_binarized;23207_binarized;20727_binarized,97
20725_binarized;22382_binarized;20727_binarized;22383_binarized;23207_binarized;20726_binarized;20728_binarized,81
23175_binarized;23171_binarized;23173_binarized,85
22382_binarized;20728_binarized;22383_binarized;23206_binarized;23207_binarized;20725_binarized;20727_binarized,86
20728_binarized;22383_binarized;22662_binarized;22382_binarized,114
22423_binarized;22698_binarized;23173_binarized;23175_binarized;22697_binarized;23174_binarized,79
22699_binarized;23173_binarized;23171_binarized;22423_binarized;22697_binarized,81
23209_binarized;22383_binarized;23206_binarized;23199_binarized;23203_binarized,82
20725_binarized;23209_binarized;20727_binarized;23206_binarized;20726_binarized;22383_binarized,83
23209_binarized;20728_binarized;22384_binarized;22662_binarized;20725_binarized;22382_binarized,83
22382_binarized;20727_binarized;23208_binarized;22662_binarized;23207_binarized,81
22382_binarized;22384_binarized;23206_binarized;23207_binarized;20725_binarized,98
20725_binarized;22382_binarized;20728_binarized;20727_binarized;22384_binarized;23206_binarized;23207_binarized;22383_binarized,79
22697_binarized;22698_binarized;23173_binarized;22423_binarized,101
20728_binarized;20727_binarized;22383_binarized;23207_binarized;22382_binarized,108
23209_binarized;20728_binarized;22384_binarized;22662_binarized;20725_binarized;22383_binarized,81
20725_binarized;20728_binarized;20727_binarized;22383_binarized;23208_binarized;22384_binarized,91
22423_binarized;22699_binarized;23170_binarized;23175_binarized;23173_binarized,85
22423_binarized;22699_binarized;23170_binarized;23174_binarized;23173_binarized;23175_binarized,80
22423_binarized;22698_binarized;23173_binarized;22699_binarized,101
23209_binarized;20728_binarized;22383_binarized;23206_binarized;20726_binarized;20725_binarized,83
22423_binarized;22699_binarized;22697_binarized;22698_binarized;23175_binarized;23174_binarized,83
22423_binarized;22697_binarized;23170_binarized;23171_binarized;23172_binarized;22698_binarized,82
22382_binarized;20728_binarized;23199_binarized;23206_binarized,88
20725_binarized;23206_binarized;23202_binarized;23199_binarized;23203_binarized,83
22699_binarized;23173_binarized;23170_binarized;23171_binarized;22697_binarized,84
22699_binarized;22698_binarized;23170_binarized;23171_binarized;22697_binarized,97
22726_binarized;22730_binarized;22727_binarized,129
22699_binarized;23170_binarized;23172_binarized;22698_binarized;23171_binarized,89
